W1_row0,W1_row1,W1_row2,W1_row3,W1_row4,W2_row0,W2_row1,W2_row2,W2_row3,W2_row4,W2_row5,W2_row6,W2_row7,W2_row8,W2_row9,W2_row10,W2_row11,W2_row12,W2_row13,W2_row14,W2_row15,W2_row16,W2_row17,W2_row18,W2_row19,W2_row20,W2_row21,W2_row22,W2_row23,W2_row24,W2_row25,W2_row26,W2_row27,W2_row28,W2_row29,W2_row30,W2_row31,W2_row32,W2_row33,W2_row34,W2_row35,W2_row36,W2_row37,W2_row38,W2_row39,W2_row40,W2_row41,W2_row42,W2_row43,W2_row44,W2_row45,W2_row46,W2_row47,W2_row48,W2_row49,W2_row50,W2_row51,W2_row52,W2_row53,W2_row54,W2_row55,W2_row56,W2_row57,W2_row58,W2_row59,W2_row60,W2_row61,W2_row62,W2_row63,b1_col0,b2_col0
-0.02378157357375554,-0.11328524527510461,-0.25750500309869395,0.24219531601886365,0.28084603512056544,0.09999898510154467,-0.010548179320625574,0.2291107557923583,-0.13168254032215843,-0.2053677016942709,-0.17376688731515505,-0.08917622211092319,-0.12160490841658654,-0.06875335749781665,-0.17505672325775604,0.16193314355043545,0.24929389916194208,0.08673074032502852,-0.2329896951177928,-0.014020064259457458,0.08144672125891021,0.06882226146289107,0.18616576192875295,-0.12094326805223501,-0.16914741811341447,0.21888124175148518,0.10955738377456375,-0.029722683482149227,0.11067533345190227,0.09173937121691006,-0.121597378726777,0.010092849786666084,-0.16696412642156241,-0.0825428141325468,0.12513980311033693,0.21533096603246077,-0.01292956373409854,0.22535175044633862,0.04244173419372528,0.13808882200950467,-0.02006845700531036,-0.02290659197822241,-0.11852427756259368,0.03734481573233254,-0.07248050067750166,0.10656130715862092,0.1109720299841076,-0.1145838493258487,0.13344954967337866,0.059294511640306545,0.12642585067150897,-0.09290985665483147,0.20058173575766042,-0.004880334822103,-0.12767340757488138,-0.02658535773855558,0.05640657574724413,0.09581726109827732,0.16413186519488213,0.00547914485142121,0.16268857650937502,0.050920258578790456,-0.19504578835352127,-0.18119361042877377,-0.028098938582426666,-0.02567321079508525,-0.03567162963386587,-0.006865494639997452,0.002733455444858228,0.09099492403759096,-0.09952421290895107
0.27765714637123595,0.0028512216717069506,0.03500718764651281,0.07093075571394446,0.08888343958004769,0.13002988309000152,-0.14076879630712186,0.19561401335272505,0.18989380341970924,-0.09125846763082965,0.1974189878036226,0.09592273177912095,-0.08227217610676403,0.1598197371679099,0.02412602430518114,0.012307203522263986,-0.08915871509191868,0.06184271346345921,0.1025729067295793,0.060251019235079105,-0.07942652522300711,0.1589692439882283,-0.02828423538921826,-0.0409304159459473,-0.10877996876567729,0.17765201623343654,0.045415514958531994,0.03978795661258133,-0.013616701132659424,-0.21588478859517934,-0.12452449120341165,-0.2222421898326796,0.19377345624785144,0.08272309957158572,-0.11683702371860517,-0.027017009437631263,0.05408378465009206,-0.07872348670782836,0.23470909022989908,0.17249021825967417,0.24869401816848186,-0.04976552809078033,-0.09923362219057513,-0.1832029029178875,0.16976146080135687,-0.16678816364903143,-0.13693648017661397,-0.08096802034885156,0.13784102781479665,0.027457635458177154,-0.14967919068207444,0.03513531754558183,-0.0644323575252922,0.09344981151063536,-0.018631534045756522,-0.08811666867017204,0.21820147369803525,0.04757899349426903,0.077151938821414,-0.1796410005271743,0.0649086645634005,-0.0496274460244097,0.1945777472438223,-0.23727737436913152,-0.19424624598483206,0.048048895664117186,0.13966328790155583,0.21056533296594473,-0.2009116569424909,0.23142127657187825,-0.015715635496978422
0.18777782070410182,-0.15111679441447134,0.008217692800695228,-0.036552385018001406,0.052234781551267484,-0.08135130460580667,0.16447695895097916,-0.137752611160078,0.012734336555236647,-0.09715087598499578,-0.05354557241769047,-0.16102580021599308,0.037220146751592555,-0.16016095965280144,-0.1001559886913973,0.13217732835499543,0.23021206147598283,0.06306642176950512,-0.00295906863993478,-0.029345782939871064,-0.08326275354758447,-0.09018156581896286,-0.05163155237818432,-0.101392358686574,-0.16622800041677718,-0.1227621645327878,-0.10046098603396701,-0.20055538326798922,0.14556408566954537,0.05349509621291032,0.1384050902741407,0.005323499311281523,0.042843211026278694,0.10213239344290387,0.04678904333016909,-0.15316649954131545,0.12188122752006438,0.21852061483946966,0.21824827223511456,-0.19025820811986247,-0.14657211237381917,0.001396433613171637,0.19722021666479544,-0.16561107099830782,-0.13617505922342124,-0.0014992027443449514,0.06072527946431412,0.03556528785180242,0.03553177518703646,-0.09133915605092004,-0.03271960111670937,0.12846661660520672,0.22400401036927933,0.08900238396766923,-0.11152260786962326,-0.0008747675419241772,0.12575571751180403,0.2203699119279586,0.0956869733934648,-0.00450756534030363,0.026789712329268585,0.22872252008945845,-0.16271224982072888,-0.057879277144925946,-0.010812159283167111,-0.1293236099569634,0.05085874824328453,0.0462738878714585,-0.02949608839160391,0.18318683963722926,0.0799324387167182
0.022841260106568638,0.13755674584802405,-0.14342651533113715,-0.06024607547141921,-0.2226968992766094,-0.16006377549935763,0.0039263507848837755,-0.2053787035795887,-0.10764512506924706,-0.09033485100611814,0.10918646072673577,0.12948029552435544,-0.06258297858247092,-0.20034697822740063,-0.0646733663408927,0.10179083199016883,0.047210168823139415,0.10345177029264398,0.005586785486850825,-0.16708618344695866,-0.06251297346688586,-0.20183050564642135,0.04744656256936957,-0.009843157467881853,-0.05007429623503967,0.16451433880429006,0.07031030041582684,-0.2061937393261777,0.07091593217696035,-0.08292848145321026,-0.02145487840144765,-0.007957178454865812,-0.1229276915330867,-0.007307091088305279,0.21243481324684904,0.026545435094044896,0.1294098811013023,-0.04449727131318239,-0.05253202495600515,-0.2055741428646772,0.09907204355646006,0.02541371163748142,-0.11267239862212698,-0.07749791560668841,-0.1963248793619917,-0.01582473701752295,-0.07731687955619111,0.1656976395522105,-0.1949156082331487,0.15968854494533546,0.05578918411351317,0.07956205225511946,0.20670840836381452,0.046686158107617205,-0.1888807281959888,0.09431427811729232,-0.05683915982912921,-0.09783877796750842,0.15322376101607085,-0.029145241736732184,-0.09222200218207612,-0.005228322261676397,0.19161245350483921,-0.22754761227352693,0.019665278094293498,0.0020766692190291045,-0.1747443269360008,0.0299936453198633,-0.15954928766673734,-0.16076383880451575,0.008932136915760166
-0.21491534099505807,-0.21960937943436762,-0.2782535529069516,0.12526846202605432,0.0368084551079618,0.09746018925091263,-1.4593314156021027e-08,-0.06684636217272337,-0.0039106948465452455,-0.1778594661780983,-0.09229230293290412,-0.16989221618927133,0.02394858145693325,-0.13707674358349048,-3.343945462865777e-05,-0.0917000424182184,2.2766741040367793e-07,-0.0007474403111355813,0.1812982453000383,-0.08779553590044771,0.1979018746512435,-0.11264667695967964,0.12011309343050888,0.07635640654029865,-0.1985618995540192,-0.17019382761774735,-0.0019358434351052713,3.937577680005222e-05,0.1056744425909167,0.12586549104821496,-3.3223964984440213e-09,-0.15821834449472374,-2.0630672141445928e-09,-1.876513841385879e-05,0.1392760053524649,-0.15722548448763585,0.06883504055020388,-0.06342534147998631,0.0005840453824469764,-1.0224210397201482e-07,-0.016725894160202977,-0.2220586219388644,-0.02702292484002475,0.16955344482485904,-0.19675085955160462,-0.055496112255148326,-0.09736330045864552,0.17889037877661726,-2.048935621048803e-06,0.06237615057327296,0.041833321609465526,-0.1563846543768065,0.126727344785129,-5.121104124104091e-05,-0.0006393222257952791,-0.0012642087706755888,0.0005844106893850685,-4.5223648234014725e-06,-0.04967681277379027,-0.0007143107333556435,1.0879935733959016e-08,-0.11048719590359125,0.0045790400107306025,0.04272788072002465,0.032960685342134526,-0.027575721948241216,0.014597004988588798,-0.11557505928645163,-0.17743370687710316,0.2210269509207373,-0.14013939230887024
-0.18824142607661457,0.2755932951050164,-0.041676580894191746,0.20633473237649058,0.2823696202406389,0.1302291453802979,0.22426858916678846,0.18624778636787534,0.2213858585386587,0.18100765707034946,0.09444124023989751,-0.048295661371897974,-0.023573161660446835,-0.18611194355429206,-0.06286265727723067,0.10595738017413951,0.045476491671078374,0.16272143145378318,-0.22493087371814255,-0.06783185901409958,-0.22984262741042327,-0.15489050818176658,0.13280289654575272,-0.15375158344132794,-0.03454279783807319,0.13337735502290987,-0.05936098186109028,-0.20119626512543257,0.05400156377262452,-0.1813317108407266,0.14182541264836476,0.20789143952453892,0.004537064422847797,-0.11227519183090882,0.01114117767692874,-0.04132476732338481,0.027476151621373276,-0.054078506508993235,0.11364041517166516,-0.08549092732551498,-0.021068614201465594,-0.04142063722269177,0.17860737985861655,-0.07220750391873502,0.17486730489403737,0.16935849746509113,-0.027323505358425454,-0.1874306711285931,0.2080804391951608,0.18508359932054777,0.061936377350938245,-0.06498257998275433,0.19082245787345528,-0.1563189074712137,-0.16995652636195133,-0.11753419004588087,-0.13737930968975587,-0.18442059833525928,-0.050424921546836365,0.05604687670049645,-0.0625997968098052,0.1072651180407158,0.10316222947738818,0.005599775759140242,-0.08963058567773594,-0.18663564910528196,0.20923731180789412,0.08342299188348665,0.24241473672725516,0.19230807019351046,0.1639553327671347
-0.21572755561259646,0.16570875977211783,0.2576248021753679,0.1813049266781832,-0.20879086764076768,0.22279429379379456,-0.11273920417360338,0.2771413155664341,-0.010631348322040633,0.064035823375243,0.13390683844569493,0.1383938425523157,0.07403364604365693,-0.11421521576826961,0.09369940449156264,-0.2228951974522924,-0.07153710671135106,0.1661731499324347,-0.0597723684888881,-0.22318423867323645,0.1469978358596158,0.05361430489246241,0.14158160747906348,0.05426915928493166,-0.20904148916532717,-0.05347158220423562,-0.1636709453454079,-0.18375053085025742,-0.15513370346966074,0.025739259806739318,0.16687283757490276,0.1756796478205777,-0.24772848454773239,-0.18947672561487477,-0.1727457588478755,0.023326950815118448,0.1297668286320074,0.04715069016001227,0.030798031315064752,-0.12320301316709983,0.09371987976619095,0.1908953858374657,0.11053347116563729,0.11730532934090614,-0.016821689800771363,0.13363182222228226,0.09296890577542774,-0.1460722455439284,0.061907962613136705,0.20032845782513428,-0.13073402893957964,0.22870954038292357,-0.0559560629329191,0.060288308367110084,0.20713741434618121,0.2116360165036608,-0.25885228817970174,-0.04160333264454518,-0.18820476101554404,0.20480084819738387,-0.1803163377770582,-0.07336876141590862,0.06727637661824601,0.05884343983107922,-0.1257054214270484,0.05631100354526135,0.004056811302780417,0.0650990659231704,0.08989256766546556,-0.0015716349093488958,-0.13707159671322797
0.24588104553053797,-0.1387638272286505,-0.07381194876599532,0.14251819069843225,0.05020642368983227,-0.026408853198124405,0.055536882631008776,-0.10130564119159598,-0.06060645104359857,0.09490248956836674,0.06420274235537869,-0.14092370496031953,0.0947730971768376,0.05470521992312977,-0.10727088351410378,0.02878667641106843,-0.07842837023007547,-0.2456622264491807,0.16969966894940908,-0.100241501900667,0.022970851801991526,0.21922352220488178,-0.009003437514414072,-0.07852881719441926,0.11025013594339575,0.17055054718292073,0.16593104411396586,-0.21568340253841672,0.01819142938109976,-0.005293786680552957,-0.09861908612218902,0.09429636464561766,0.14667503959645659,-0.06909029402523474,0.15674595118886783,0.18386014999499792,-0.050299874521996406,-0.1297494445847041,0.17424625052064838,-0.09026840578913753,0.11850758541746537,-0.0002993732794160311,-0.16866906363112472,-0.0744249196136262,-0.03919529720961454,0.0847503966543585,-0.038635890311989295,0.19420238841338036,0.044455078650227055,0.1390727314336453,-0.21453621696801467,0.16171522623661713,0.06754727018509074,0.05059441508883118,0.11692203305118358,-0.10345667996607337,-0.12420491669863458,-0.10752116784045458,0.16787841977646342,-0.02684048341494447,-0.08099068939406638,0.19904544479023997,0.03678424439110258,-0.11026593536173301,-0.18592339784479714,0.0015714755999494544,-0.059298112555414915,-0.10908623301793753,0.15347667459025266,0.16362008872585287,-0.008093619297124861
0.05383999246270147,-0.2839756863942223,-0.052519477421464573,0.05921510200096003,0.18966885353158497,-0.04260511259533928,-0.2728681834619702,0.025854871497918402,0.277925328176966,0.13907229942781757,0.01468041980534138,-0.015877623510543212,-0.23636430357928528,-0.044692448074375585,-0.010967647389886079,-0.037480109459606996,-0.12061672412751107,0.15489115499160108,0.0271688379719865,-0.09461188404372024,-0.02781279005862835,-0.2193648955782583,0.11298772542812004,0.22411476355981808,-0.15767731814090766,0.1469497448508961,0.06841711662400926,0.32510929892865,0.21409820914394811,0.05094997996056589,0.006931495259569879,-0.043379205509114796,0.394622952955642,0.053231411378626727,0.011429668151177982,0.0063735843505441855,-0.06050237073693339,0.06583955403654945,-0.017764862702866507,0.2080467590205014,-0.1638928608419009,0.05879386640038579,-0.07317168448471145,-0.04502583852508181,0.16513362065112763,0.13500881040643445,-0.012060212942461013,0.11825572406909661,-0.01066227811434485,-0.09624633927478851,0.1586484477049017,0.1837253449185686,-0.1910779228704883,-0.0833653872935203,0.2153379316996223,0.06050764052070539,0.004944873107288677,-0.05953548273498884,0.14725392916395397,0.14292281381581443,-0.01596649917281725,0.022707942496305315,0.2105906426912296,-0.07409436671057171,-0.10908570826431242,-0.07903898102631338,-0.06253759691397569,-0.07990262105590136,-0.005906531975304067,-0.07277306989378696,0.1216580769804336
0.15295994443456093,0.1620024979993945,0.14887745983456385,-0.21300032483173084,0.16143087446192464,0.09135716397636967,-0.03345249998763262,-0.06862434956899002,-0.13031274234781207,-0.03659716132584228,-0.05843833439511673,0.07239042777012783,0.0459456735919484,0.14085711343448673,-0.020766730844437958,-0.175869143955015,-0.15366374677929912,-0.17994457328901184,0.033113152844542484,-0.18481219008576064,0.0572060728310527,-0.17254640358293374,-0.17414280884579383,-0.03783651212746359,-0.03097468787632522,0.10599012179779474,-0.1645776429825205,0.09376991392180145,0.18522668032343745,-0.1995156538007494,-0.17982196462847405,-0.07098986804032036,-0.019034896917828323,0.16929755971755694,-0.19382260774168877,0.07703187617271298,0.10418358351432096,-0.001180937018273732,-0.19344878705002316,0.16182897323354165,-0.1678412660583911,-0.11847133908508707,-0.2386368841448025,0.12419390793151132,0.1260713374436923,-0.03237973176595264,-0.07261072066038952,0.1326462956967555,-0.0784176874481396,0.004198387270817077,0.008502300820496723,0.08243583572925899,-0.20246108542317792,0.0735093956573796,-0.04301424689552636,0.014287706261738612,-0.012756721528034129,0.0006632947173149731,-0.19748516528736526,-0.20258430872447095,0.1846915897222347,-0.008702347545675943,-0.10089269918485946,0.04445817597380318,-0.22224004904457467,0.13980337842793727,-0.17422686070553003,0.024881838626663575,-0.06473673359232644,-0.11158659326793074,0.0022615543032688257
-0.29032772171241145,0.1355271234849036,-0.03927907886672699,-0.19854493226513698,0.10692991883349393,-0.07888560427566793,-0.14931126251891935,0.2451129207037769,-0.15994671417919756,-0.17756406229806998,-0.055165524840072866,0.0674495476824496,-0.10376998358825076,0.15463992679855085,0.07763329808404928,-0.22730806918325577,0.15563048370904561,-0.07205198001862186,-0.0942968940923105,-0.12168220502326317,-0.0386042468613155,0.012069072878854338,0.04129952039799526,0.1386114007820806,0.14152543350084543,0.1287923630456293,-0.09344338606540913,-0.07723689566397643,-0.20493028332613983,0.04097539648532099,0.14741773904789462,0.07080357855132083,0.1648355787514638,0.17586044613956894,-0.18549715146942367,0.24367763431698033,0.024544510663206686,0.1318496247046913,0.16005687179207254,-0.030935305406754276,0.12365296568604464,0.09208016404675186,0.03801195596363924,0.1376863042134582,-0.07632992941707266,0.1687784946472466,-0.14671103473211916,-0.150670583693578,0.20067429007241067,-0.10131870692796423,0.14066794038955452,0.09420455614539258,0.2509004927557957,-0.018211399759522753,-0.10864540759202176,0.01150658200959371,0.06549593628985066,0.19234424187364643,0.06040402738777405,-0.046182599220854756,0.21138865761562062,-0.18557527980956107,-0.030056835350121245,0.22680860288092142,-0.15934577072465098,-0.2629905786697521,0.0074736918279764844,0.1462512809055809,-0.07890486331591205,-0.06347823315965237,-0.05664957017903656
0.3076321521566628,0.15138375587421027,0.2991001334869187,0.20103196528545234,0.1807467820299641,0.16741791303469009,-0.19288313519236627,0.11511670701928041,-0.18211163056034346,-0.005546376928678949,0.1595579537507499,0.03743605352507466,0.17194303709879197,-0.08865820729824106,0.16926076802831944,0.06442845634336242,-0.09246883560885229,0.08510635916005856,-0.09097075379411972,-0.1648840428628808,0.1656702048166156,0.15622173583991633,-0.23744478757797893,-0.001522594646547242,0.07809521080215737,-0.09990057793373244,-0.051221685020818836,-0.1168546047158854,-0.16513575962513488,0.009695208234798205,0.040718779823976474,-0.0027497828544161577,-0.04210879616676818,0.09501134397827465,0.15378801962193703,-0.1891011725041016,0.09517991630231891,0.11743323652822649,-0.050823592498324674,0.1534211460282488,0.04530225272944977,0.11902746667440169,-0.050497795640424566,-0.20611185523457218,0.07067273579298536,0.0689641568982047,0.09508853801310385,0.021649802584834725,0.04953708595636235,0.04703967721017632,0.11746728728510678,0.033613528163156305,-0.10538117750190994,0.04997403103787329,0.1120617302621758,0.03794816548306249,0.1664716636517742,-0.15432702684160496,-0.040316591700774465,-0.18559909900067229,-0.07203297405712385,-0.058104994175858266,0.02827766352325842,-0.2222803091204909,0.21503595128399422,-0.07704865357844465,0.011733999156625615,-0.015874843767089947,-0.20713464645674645,0.23156201900854068,0.05027416630788746
0.22461509605994714,0.15002399549283157,0.2564123522229872,0.033667253513152334,-0.0383609433111302,0.1344010387392204,-0.10697948424485554,0.19388159008974934,-0.13923187409546672,0.03541932411260022,0.14983908347599426,0.047952504403077724,-0.1005950664529615,-0.08925049193626056,0.08563609010488367,-0.09267332514280531,-0.15317992190640953,-0.1879260564191688,0.11147397182865632,-0.0479213353723969,0.14061339123815075,-0.029969923190314968,-0.04816103710542371,-0.20884699861526354,-0.013786480876710616,-0.18313670638053686,0.08278406832963037,-0.10123856675995806,-0.17161406744207927,0.022277495549923566,0.25074927940571706,-0.19712439540268945,0.15232661499953845,0.1295614824870825,0.04347435835962245,-0.0611535648830128,0.2067106345001558,-0.022030454642938613,0.13431870308470933,-0.05457189404061629,0.22193976579926974,-0.00632663107568415,-0.17724733386712138,0.018798529945148527,0.10325629156248602,0.07624483969918246,-0.05611359417762651,0.06620981004842777,0.1573262515403705,-0.085328533981731,0.09741717084461443,0.23569507437061954,0.14992245544088634,0.12381287865480331,-0.10349976571061019,-0.11057607614472041,0.012126946096515557,-0.08251836621572589,-0.12825540000611954,-0.01212577898353616,0.08844060629195556,0.1574163768266795,-0.07316049791183364,0.2009097769925076,-0.06889335511285623,-0.20420090136025779,-0.14669949720802203,-0.08031116694442249,-0.09184584336782345,-0.2676501478388875,0.09426075440385054
-0.18074543693401993,-0.22484275058434822,-0.224109599380564,-0.2606213875872075,-0.2070299538520107,-0.023186256730606408,0.10624058761758845,0.029984780780178893,-0.1325923551768115,0.12225356593916419,0.2205107341427463,0.02801104460210782,-0.003921465970946648,-0.03086478442469054,-0.1136658415612968,0.08008949745026171,0.23931524548591304,0.1470107518946106,-0.07931081508226304,0.03383439611256313,-0.05089062252921799,0.03531770292938881,-0.037040184660044675,0.07851326946061646,-0.10109913947349167,-0.0357829338563716,0.09112203948492949,0.12116003950852723,0.09574676213680082,0.049143993807659235,-0.14971950471826606,0.025818964375959545,0.04874389959163369,0.08888041939030493,0.15620820490285492,-0.0195085824522321,0.1987557103490874,-0.06616093751189847,0.1807692262991555,0.0017579117519997542,0.1413510813675307,0.19415631522408994,0.21596844577586305,-0.16534764253512788,0.06567995495890099,0.15123570131779715,0.00357813078841329,0.07825295156192277,0.006662601661072117,0.11706808283935845,-0.0068993338174052855,0.08192440397868823,0.16735870450420862,-0.13749946241378375,-0.0875421499249388,0.04196695011560728,0.012029163327179682,0.19324070457260245,0.23336140978605158,0.19299360726232892,-0.04724203636228752,0.1520698555475537,-0.034621488045547495,0.06494862071741966,-0.0036363609304029616,0.08848284528925186,0.21957356288284616,0.10044900064425084,0.16747934683227617,-0.2457555792117929,0.17440649138210254
-0.1784088894024435,-0.0011646365998218041,0.15031347490906066,-0.45624101676662443,0.18321600939852212,0.12181526652106035,0.1832878331691232,0.0342028172218319,-0.14278131221857546,-0.012915772718532205,-0.08662634886128696,-0.1394717632963095,-0.10076058588122058,0.06908476379070819,-0.22312249841459872,-0.25428196897391836,0.20810859919820865,0.11708179799073411,0.048846470115553486,0.024774602725197832,-0.14530703708149723,-0.08910518112867807,0.05730126949900849,0.19522253554219424,-0.1264110138888289,-0.09900697442920443,0.03342617798348861,0.02377961559933868,0.13235215602848327,0.08774376997753942,-0.11788771826137444,0.12672098904278653,-0.07082563933166783,-0.1002982948900581,0.13026242235453314,0.027323274914821213,0.27153588149143176,-0.0999118563715031,-0.22369884963743944,-0.12415588123419358,0.20459984874907686,-0.20808570734587528,-0.0010337355448252746,0.07445081756964102,-0.22469411920831053,-0.07337194870436115,0.11333579838726784,-0.07506513435914491,0.11838068442768525,-0.05574532772363547,-0.19452678358594858,0.17516865953271332,0.2641466602344399,-0.2372942775338191,-0.12318660865312848,-0.05561369061469907,-0.17646695613518765,-0.2365373241913345,-0.05909800677667941,0.022435891371393152,0.06432802006998263,-0.06261969743198421,-0.13368555440482893,0.08864885083005695,0.09551785283998449,0.01659922602269986,0.1817869891198795,-0.11988005580295213,0.1282681521855456,-0.23366272202901855,0.2102892456114053
